Rank	Score	Type	ID	Name	Description
4257	0	kd	CGS001-8859	STK19	G11 family
4258	0	kd	CGS001-8576	STK16	NAK family
4259	0	kd	CGS001-6794	STK11	LKB subfamily
4260	0	kd	CGS001-6491	STIL	-
4261	0	kd	CGS001-6778	STAT6	SH2 domain containing
4262	0	kd	CGS001-6777	STAT5B	SH2 domain containing
4263	0	kd	CGS001-6776	STAT5A	SH2 domain containing
4264	0	kd	CGS001-6773	STAT2	SH2 domain containing
4265	0	kd	CGS001-6772	STAT1	SH2 domain containing
4266	0	kd	CGS001-8027	STAM	-
4267	0	kd	CGS001-7982	ST7	-
4268	0	kd	CGS001-6767	ST13	Tetratricopeptide (TTC) repeat domain containing
4269	0	kd	CGS001-6757	SSX2	-
4270	0	kd	CGS001-170463	SSBP4	-
4271	0	kd	CGS001-23635	SSBP2	-
4272	0	kd	CGS001-6741	SSB	La ribonucleoprotein domain containing
4273	0	kd	CGS001-26039	SS18L1	-
4274	0	kd	CGS001-10929	SRSF8	Serine/arginine-rich splicing factors
4275	0	kd	CGS001-6429	SRSF4	RNA binding motif (RRM) containing
4276	0	kd	CGS001-6428	SRSF3	RNA binding motif (RRM) containing
4277	0	kd	CGS001-6427	SRSF2	RNA binding motif (RRM) containing
4278	0	kd	CGS001-10250	SRRM1	-
4279	0	kd	CGS001-6732	SRPK1	SRPK family
4280	0	kd	CGS001-6727	SRP14	-
4281	0	kd	CGS001-23380	SRGAP2	Rho GTPase activating proteins
4282	0	kd	CGS001-6721	SREBF2	Basic helix-loop-helix proteins
4283	0	kd	CGS001-6720	SREBF1	Basic helix-loop-helix proteins
4284	0	kd	CGS001-6715	SRD5A1	-
4285	0	kd	CGS001-6714	SRC	Src family
4286	0	kd	CGS001-8878	SQSTM1	-
4287	0	kd	CGS001-58472	SQRDL	-
4288	0	kd	CGS001-6713	SQLE	Lanosterol biosynthesis pathway
4289	0	kd	CGS001-9517	SPTLC2	Serine palmitoyltransferase
4290	0	kd	CGS001-10558	SPTLC1	Serine palmitoyltransferase
4291	0	kd	CGS001-6709	SPTAN1	EF-hand domain containing
4292	0	kd	CGS001-81848	SPRY4	-
4293	0	kd	CGS001-10252	SPRY1	-
4294	0	kd	CGS001-200734	SPRED2	-
4295	0	kd	CGS001-6697	SPR	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 1
4296	0	kd	CGS001-6696	SPP1	Endogenous ligands
4297	0	kd	CGS001-121599	SPIC	ETS Transcription Factors
4298	0	kd	CGS001-23013	SPEN	RNA binding motif (RRM) containing
4299	0	kd	CGS001-23384	SPECC1L	-
4300	0	kd	CGS001-25803	SPDEF	ETS Transcription Factors
4301	0	kd	CGS001-6678	SPARC	-
4302	0	kd	CGS001-9552	SPAG7	-
4303	0	kd	CGS001-6676	SPAG4	-
4304	0	kd	CGS001-53340	SPA17	-
4305	0	kd	CGS001-6670	SP3	Specificity protein transcription factors
4306	0	kd	CGS001-93349	SP140L	Zinc fingers, PHD-type
4307	0	kd	CGS001-11262	SP140	Zinc fingers, PHD-type
4308	0	kd	CGS001-6672	SP100	Zinc fingers, PHD-type
4309	0	kd	CGS001-6660	SOX5	SRY (sex determining region Y)-boxes
4310	0	kd	CGS001-6658	SOX3	SRY (sex determining region Y)-boxes
4311	0	kd	CGS001-6657	SOX2	SRY (sex determining region Y)-boxes
4312	0	kd	CGS001-6664	SOX11	SRY (sex determining region Y)-boxes
4313	0	kd	CGS001-6654	SOS1	Rho guanine nucleotide exchange factors
4314	0	kd	CGS001-6648	SOD2	-
4315	0	kd	CGS001-9655	SOCS5	SH2 domain containing
4316	0	kd	CGS001-122809	SOCS4	SH2 domain containing
4317	0	kd	CGS001-8835	SOCS2	SH2 domain containing
4318	0	kd	CGS001-8651	SOCS1	SH2 domain containing
4319	0	kd	CGS001-8435	SOAT2	-
4320	0	kd	CGS001-51375	SNX7	Sorting nexins
4321	0	kd	CGS001-23161	SNX13	Sorting nexins
4322	0	kd	CGS001-29916	SNX11	Sorting nexins
4323	0	kd	CGS001-22938	SNW1	-
4324	0	kd	CGS001-6632	SNRPD1	-
4325	0	kd	CGS001-6626	SNRPA	RNA binding motif (RRM) containing
4326	0	kd	CGS001-6625	SNRNP70	RNA binding motif (RRM) containing
4327	0	kd	CGS001-54861	SNRK	SNRK subfamily
4328	0	kd	CGS001-6617	SNAPC1	-
4329	0	kd	CGS001-333929	SNAI3	Snail homologs
4330	0	kd	CGS001-6591	SNAI2	Snail homologs
4331	0	kd	CGS001-64754	SMYD3	Chromatin-modifying enzymes / K-methyltransferases
4332	0	kd	CGS001-64750	SMURF2	-
4333	0	kd	CGS001-57154	SMURF1	-
4334	0	kd	CGS001-6611	SMS	-
4335	0	kd	CGS001-54498	SMOX	-
4336	0	kd	CGS001-10285	SMNDC1	Tudor domain containing
4337	0	kd	CGS001-10051	SMC4	Structural maintenance of chromosomes proteins
4338	0	kd	CGS001-9126	SMC3	Structural maintenance of chromosomes proteins
4339	0	kd	CGS001-8243	SMC1A	Structural maintenance of chromosomes proteins
4340	0	kd	CGS001-6605	SMARCE1	-
4341	0	kd	CGS001-6601	SMARCC2	-
4342	0	kd	CGS001-6599	SMARCC1	-
4343	0	kd	CGS001-56916	SMARCAD1	-
4344	0	kd	CGS001-8467	SMARCA5	-
4345	0	kd	CGS001-6597	SMARCA4	Non-enzymatic BRD containing proteins
4346	0	kd	CGS001-6595	SMARCA2	Non-enzymatic BRD containing proteins
4347	0	kd	CGS001-4092	SMAD7	SMADs
4348	0	kd	CGS001-4091	SMAD6	SMADs
4349	0	kd	CGS001-4089	SMAD4	SMADs
4350	0	kd	CGS001-4086	SMAD1	SMADs
4351	0	kd	CGS001-9748	SLK	SLK subfamily
4352	0	kd	CGS001-23657	SLC7A11	Solute carriers
4353	0	kd	CGS001-11254	SLC6A14	Glycine transporter subfamily
4354	0	kd	CGS001-6519	SLC3A1	SLC3 family
4355	0	kd	CGS001-10991	SLC38A3	System N-like transporters
4356	0	kd	CGS001-54407	SLC38A2	System A-like transporters
4357	0	kd	CGS001-81539	SLC38A1	System A-like transporters
4358	0	kd	CGS001-2542	SLC37A4	SLC37 family of phosphosugar/phosphate exchangers
4359	0	kd	CGS001-206358	SLC36A1	SLC36 family of proton-coupled amino acid transporters
4360	0	kd	CGS001-54733	SLC35F2	SLC35 family of nucleotide sugar transporters
4361	0	kd	CGS001-10237	SLC35B1	SLC35 family of nucleotide sugar transporters
4362	0	kd	CGS001-10559	SLC35A1	SLC35 family of nucleotide sugar transporters
4363	0	kd	CGS001-169026	SLC30A8	SLC30 zinc transporter family
4364	0	kd	CGS001-7780	SLC30A2	SLC30 zinc transporter family
4365	0	kd	CGS001-11182	SLC2A6	Solute carriers
4366	0	kd	CGS001-56731	SLC2A4RG	-
4367	0	kd	CGS001-6514	SLC2A2	Solute carriers
4368	0	kd	CGS001-6513	SLC2A1	Solute carriers
4369	0	kd	CGS001-3177	SLC29A2	SLC29 family
4370	0	kd	CGS001-2030	SLC29A1	SLC29 family
4371	0	kd	CGS001-293	SLC25A6	Mitochondrial nucleotide transporter subfamily
4372	0	kd	CGS001-91137	SLC25A46	Miscellaneous SLC25 mitochondrial transporters
4373	0	kd	CGS001-81034	SLC25A32	Mitochondrial nucleotide transporter subfamily
4374	0	kd	CGS001-81894	SLC25A28	Miscellaneous SLC25 mitochondrial transporters
4375	0	kd	CGS001-788	SLC25A20	Mitochondrial amino acid transporter subfamily
4376	0	kd	CGS001-10165	SLC25A13	Mitochondrial amino acid transporter subfamily
4377	0	kd	CGS001-8604	SLC25A12	Mitochondrial amino acid transporter subfamily
4378	0	kd	CGS001-1468	SLC25A10	Mitochondrial di- and tri-carboxylic acid transporter subfamily
4379	0	kd	CGS001-6576	SLC25A1	Mitochondrial di- and tri-carboxylic acid transporter subfamily
4380	0	kd	CGS001-6584	SLC22A5	Organic zwitterions/cation transporters (OCTN)
4381	0	kd	CGS001-6583	SLC22A4	Organic zwitterions/cation transporters (OCTN)
4382	0	kd	CGS001-63027	SLC22A23	Orphan or poorly characterized SLC22 family members
4383	0	kd	CGS001-5002	SLC22A18	Orphan or poorly characterized SLC22 family members
4384	0	kd	CGS001-6511	SLC1A6	Glutamate transporter subfamily
4385	0	kd	CGS001-6505	SLC1A1	Glutamate transporter subfamily
4386	0	kd	CGS001-9120	SLC16A6	SLC16 family of monocarboxylate transporters
4387	0	kd	CGS001-9121	SLC16A5	SLC16 family of monocarboxylate transporters
4388	0	kd	CGS001-9123	SLC16A3	SLC16 family of monocarboxylate transporters
4389	0	kd	CGS001-6567	SLC16A2	SLC16 family of monocarboxylate transporters
4390	0	kd	CGS001-6566	SLC16A1	SLC16 family of monocarboxylate transporters
4391	0	kd	CGS001-10723	SLC12A7	SLC12 family of cation-coupled chloride transporters
4392	0	kd	CGS001-4891	SLC11A2	SLC11 family of proton-coupled metal ion transporters
4393	0	kd	CGS001-6502	SKP2	F-boxes / Leucine-rich repeats
4394	0	kd	CGS001-6499	SKIV2L	-
4395	0	kd	CGS001-51804	SIX4	Homeoboxes / SINE class
4396	0	kd	CGS001-10736	SIX2	Homeoboxes / SINE class
4397	0	kd	CGS001-51548	SIRT6	Histone deacetylases (HDACs)
4398	0	kd	CGS001-23408	SIRT5	Histone deacetylases
4399	0	kd	CGS001-23410	SIRT3	Histone deacetylases (HDACs)
4400	0	kd	CGS001-23411	SIRT1	Histone deacetylases
4401	0	kd	CGS001-55423	SIRPG	Immunoglobulin superfamily / C1-set domain containing
4402	0	kd	CGS001-25942	SIN3A	-
4403	0	kd	CGS001-23387	SIK3	QIK subfamily
4404	0	kd	CGS001-150094	SIK1	QIK subfamily
4405	0	kd	CGS001-6478	SIAH2	-
4406	0	kd	CGS001-6477	SIAH1	-
4407	0	kd	CGS001-6472	SHMT2	-
4408	0	kd	CGS001-399694	SHC4	SH2 domain containing
4409	0	kd	CGS001-6464	SHC1	SH2 domain containing
4410	0	kd	CGS001-6461	SHB	SH2 domain containing
4411	0	kd	CGS001-6455	SH3GL1	-
4412	0	kd	CGS001-9467	SH3BP5	-
4413	0	kd	CGS001-10019	SH2B3	Pleckstrin homology (PH) domain containing
4414	0	kd	CGS001-8879	SGPL1	Sphingosine 1-phosphate lyase
4415	0	kd	CGS001-6443	SGCB	-
4416	0	kd	CGS001-6421	SFPQ	RNA binding motif (RRM) containing
4417	0	kd	CGS001-23451	SF3B1	-
4418	0	kd	CGS001-7536	SF1	Zinc fingers, CCHC domain containing
4419	0	kd	CGS001-9869	SETDB1	Histone methyltransferases (HMTs)
4420	0	kd	CGS001-23067	SETD1B	Histone methyltransferases (HMTs)
4421	0	kd	CGS001-6418	SET	-
4422	0	kd	CGS001-27244	SESN1	-
4423	0	kd	CGS001-29946	SERTAD3	-
4424	0	kd	CGS001-871	SERPINH1	Serine (or cysteine) peptidase inhibitors
4425	0	kd	CGS001-5345	SERPINF2	Serine (or cysteine) peptidase inhibitors
4426	0	kd	CGS001-5054	SERPINE1	Serine (or cysteine) peptidase inhibitors
4427	0	kd	CGS001-5269	SERPINB6	Serine (or cysteine) peptidase inhibitors
4428	0	kd	CGS001-5268	SERPINB5	Serine (or cysteine) peptidase inhibitors
4429	0	kd	CGS001-6906	SERPINA7	Serine (or cysteine) peptidase inhibitors
4430	0	kd	CGS001-5104	SERPINA5	Serine (or cysteine) peptidase inhibitors
4431	0	kd	CGS001-5265	SERPINA1	Serine (or cysteine) peptidase inhibitors
4432	0	kd	CGS001-51734	SEPX1	-
4433	0	kd	CGS001-205564	SENP5	-
4434	0	kd	CGS001-59343	SENP2	-
4435	0	kd	CGS001-55176	SEC61A2	-
4436	0	kd	CGS001-9632	SEC24C	-
4437	0	kd	CGS001-10427	SEC24B	-
4438	0	kd	CGS001-9919	SEC16A	-
4439	0	kd	CGS001-6397	SEC14L1	-
4440	0	kd	CGS001-6392	SDHD	Mitochondrial respiratory chain complex / Complex II
4441	0	kd	CGS001-6391	SDHC	Mitochondrial respiratory chain complex / Complex II
4442	0	kd	CGS001-6389	SDHA	Mitochondrial respiratory chain complex
4443	0	kd	CGS001-23753	SDF2L1	-
4444	0	kd	CGS001-9805	SCRN1	-
4445	0	kd	CGS001-6337	SCNN1A	Epithelial sodium channels (ENaC)
4446	0	kd	CGS001-6335	SCN9A	Voltage-gated sodium channels
4447	0	kd	CGS001-22955	SCMH1	Sterile alpha motif (SAM) domain containing
4448	0	kd	CGS001-51097	SCCPDH	-
4449	0	kd	CGS001-949	SCARB1	-
4450	0	kd	CGS001-22828	SCAF8	RNA binding motif (RRM) containing
4451	0	kd	CGS001-6303	SAT1	-
4452	0	kd	CGS001-6301	SARS	Aminoacyl tRNA synthetases / Class II
4453	0	kd	CGS001-51128	SAR1B	-
4454	0	kd	CGS001-10284	SAP18	-
4455	0	kd	CGS001-57167	SALL4	Zinc fingers, C2H2-type
4456	0	kd	CGS001-22908	SACM1L	-
4457	0	kd	CGS001-170591	S100Z	EF-hand domain containing
4458	0	kd	CGS001-6286	S100P	EF-hand domain containing
4459	0	kd	CGS001-6275	S100A4	EF-hand domain containing
4460	0	kd	CGS001-6282	S100A11	EF-hand domain containing
4461	0	kd	CGS001-6259	RYK	Type XV RTKs: RYK
4462	0	kd	CGS001-23429	RYBP	-
4463	0	kd	CGS001-6258	RXRG	Retinoid X receptors
4464	0	kd	CGS001-6257	RXRB	Retinoid X receptors
4465	0	kd	CGS001-6256	RXRA	Retinoid X receptors
4466	0	kd	CGS001-339403	RXFP4	GPCR / Class A : Relaxin family peptide receptors
4467	0	kd	CGS001-59350	RXFP1	GPCR / Class A : Relaxin family peptide receptors
4468	0	kd	CGS001-10856	RUVBL2	ATPases / AAA-type
4469	0	kd	CGS001-8607	RUVBL1	ATPases / AAA-type
4470	0	kd	CGS001-861	RUNX1	-
4471	0	kd	CGS001-80230	RUFY1	Zinc fingers, FYVE domain containing
4472	0	kd	CGS001-6253	RTN2	-
4473	0	kd	CGS001-23212	RRS1	-
4474	0	kd	CGS001-23378	RRP8	-
4475	0	kd	CGS001-23076	RRP1B	-
4476	0	kd	CGS001-23223	RRP12	-
4477	0	kd	CGS001-6241	RRM2	Ribonucleoside-diphosphate reductases
4478	0	kd	CGS001-58528	RRAGD	-
4479	0	kd	CGS001-64121	RRAGC	-
4480	0	kd	CGS001-10325	RRAGB	-
4481	0	kd	CGS001-57521	RPTOR	WD repeat domain containing
4482	0	kd	CGS001-6203	RPS9	S ribosomal proteins
4483	0	kd	CGS001-6201	RPS7	S ribosomal proteins
4484	0	kd	CGS001-83694	RPS6KL1	RSKL family
4485	0	kd	CGS001-6199	RPS6KB2	p70 subfamily
4486	0	kd	CGS001-6198	RPS6KB1	p70 subfamily
4487	0	kd	CGS001-6197	RPS6KA3	RSK subfamily
4488	0	kd	CGS001-6196	RPS6KA2	RSK subfamily
4489	0	kd	CGS001-6195	RPS6KA1	RSK subfamily
4490	0	kd	CGS001-6193	RPS5	S ribosomal proteins
4491	0	kd	CGS001-6189	RPS3A	S ribosomal proteins
4492	0	kd	CGS001-6188	RPS3	S ribosomal proteins
4493	0	kd	CGS001-6233	RPS27A	S ribosomal proteins
4494	0	kd	CGS001-6223	RPS19	S ribosomal proteins
4495	0	kd	CGS001-6217	RPS16	S ribosomal proteins
4496	0	kd	CGS001-6210	RPS15A	S ribosomal proteins
4497	0	kd	CGS001-6208	RPS14	S ribosomal proteins
4498	0	kd	CGS001-6207	RPS13	S ribosomal proteins
4499	0	kd	CGS001-6204	RPS10	S ribosomal proteins
4500	0	kd	CGS001-10557	RPP38	-
4501	0	kd	CGS001-6185	RPN2	-
4502	0	kd	CGS001-6184	RPN1	-
4503	0	kd	CGS001-6129	RPL7	L ribosomal proteins
4504	0	kd	CGS001-116832	RPL39L	L ribosomal proteins
4505	0	kd	CGS001-80135	RPF1	-
4506	0	kd	CGS001-6119	RPA3	-
4507	0	kd	CGS001-6117	RPA1	-
4508	0	kd	CGS001-6098	ROS1	Type XVII RTKs: ROS receptors
4509	0	kd	CGS001-6097	RORC	Retinoic acid-related orphans
4510	0	kd	CGS001-9475	ROCK2	Pleckstrin homology (PH) domain containing
4511	0	kd	CGS001-8731	RNMT	-
4512	0	kd	CGS001-55328	RNLS	-
4513	0	kd	CGS001-6050	RNH1	-
4514	0	kd	CGS001-6048	RNF5	RING-type (C3HC4) zinc fingers
4515	0	kd	CGS001-54546	RNF186	RING-type (C3HC4) zinc fingers
4516	0	kd	CGS001-115992	RNF166	RING-type (C3HC4) zinc fingers
4517	0	kd	CGS001-153830	RNF145	RING-type (C3HC4) zinc fingers
4518	0	kd	CGS001-9604	RNF14	RING-type (C3HC4) zinc fingers
4519	0	kd	CGS001-51444	RNF138	RING-type (C3HC4) zinc fingers
4520	0	kd	CGS001-54941	RNF125	RING-type (C3HC4) zinc fingers
4521	0	kd	CGS001-63891	RNF123	RING-type (C3HC4) zinc fingers
4522	0	kd	CGS001-6038	RNASE4	Ribonucleases, RNase A
4523	0	kd	CGS001-6016	RIT1	-
4524	0	kd	CGS001-54101	RIPK4	Receptor interacting protein kinase (RIPK) family
4525	0	kd	CGS001-11035	RIPK3	Receptor interacting protein kinase (RIPK) family
4526	0	kd	CGS001-8767	RIPK2	Receptor interacting protein kinase (RIPK) family
4527	0	kd	CGS001-8737	RIPK1	Receptor interacting protein kinase (RIPK) family
4528	0	kd	CGS001-8780	RIOK3	RIO3 subfamily
4529	0	kd	CGS001-55781	RIOK2	RIO2 subfamily
4530	0	kd	CGS001-253260	RICTOR	-
4531	0	kd	CGS001-387	RHOA	-
4532	0	kd	CGS001-6009	RHEB	-
4533	0	kd	CGS001-5999	RGS4	Regulators of G-protein signaling
4534	0	kd	CGS001-5997	RGS2	Endogenous ligands
4535	0	kd	CGS001-10287	RGS19	Regulators of G-protein signaling
4536	0	kd	CGS001-64407	RGS18	Regulators of G-protein signaling
4537	0	kd	CGS001-6004	RGS16	Regulators of G-protein signaling
4538	0	kd	CGS001-8625	RFXANK	Ankyrin repeat domain containing
4539	0	kd	CGS001-5993	RFX5	-
4540	0	kd	CGS001-5992	RFX4	-
4541	0	kd	CGS001-55312	RFK	-
4542	0	kd	CGS001-5985	RFC5	ATPases / AAA-type
4543	0	kd	CGS001-5981	RFC1	ATPases / AAA-type
4544	0	kd	CGS001-5979	RET	Type XIV RTKs: RET
4545	0	kd	CGS001-85004	RERG	-
4546	0	kd	CGS001-5649	RELN	-
4547	0	kd	CGS001-5970	RELA	NFkappaB transcription factor family
4548	0	kd	CGS001-7905	REEP5	Receptor accessory proteins
4549	0	kd	CGS001-5962	RDX	-
4550	0	kd	CGS001-57665	RDH14	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 2
4551	0	kd	CGS001-7936	RDBP	-
4552	0	kd	CGS001-25898	RCHY1	RING-type (C3HC4) zinc fingers
4553	0	kd	CGS001-91433	RCCD1	-
4554	0	kd	CGS001-1827	RCAN1	-
4555	0	kd	CGS001-9978	RBX1	RING-type (C3HC4) zinc fingers
4556	0	kd	CGS001-5950	RBP4	Lipocalins
4557	0	kd	CGS001-27316	RBMX	RNA binding motif (RRM) containing
4558	0	kd	CGS001-5937	RBMS1	RNA binding motif (RRM) containing
4559	0	kd	CGS001-23029	RBM34	RNA binding motif (RRM) containing
4560	0	kd	CGS001-29890	RBM15B	RNA binding motif (RRM) containing
4561	0	kd	CGS001-10616	RBCK1	RING-type (C3HC4) zinc fingers
4562	0	kd	CGS001-5932	RBBP8	-
4563	0	kd	CGS001-5931	RBBP7	WD repeat domain containing
4564	0	kd	CGS001-5930	RBBP6	-
4565	0	kd	CGS001-5928	RBBP4	WD repeat domain containing
4566	0	kd	CGS001-125950	RAVER1	RNA binding motif (RRM) containing
4567	0	kd	CGS001-9770	RASSF2	-
4568	0	kd	CGS001-115727	RASGRP4	EF-hand domain containing
4569	0	kd	CGS001-10125	RASGRP1	EF-hand domain containing
4570	0	kd	CGS001-5921	RASA1	Pleckstrin homology (PH) domain containing
4571	0	kd	CGS001-5920	RARRES3	-
4572	0	kd	CGS001-5918	RARRES1	-
4573	0	kd	CGS001-5914	RARA	Retinoic acid receptors
4574	0	kd	CGS001-5909	RAP1GAP	-
4575	0	kd	CGS001-5906	RAP1A	-
4576	0	kd	CGS001-5901	RAN	-
4577	0	kd	CGS001-5900	RALGDS	-
4578	0	kd	CGS001-5899	RALB	-
4579	0	kd	CGS001-5898	RALA	-
4580	0	kd	CGS001-26064	RAI14	Ankyrin repeat domain containing
4581	0	kd	CGS001-5894	RAF1	RAF family
4582	0	kd	CGS001-8480	RAE1	WD repeat domain containing
4583	0	kd	CGS001-5883	RAD9A	-
4584	0	kd	CGS001-8438	RAD54L	-
4585	0	kd	CGS001-5889	RAD51C	Fanconi anemia, complementation groups
4586	0	kd	CGS001-10111	RAD50	-
4587	0	kd	CGS001-5887	RAD23B	-
4588	0	kd	CGS001-5810	RAD1	-
4589	0	kd	CGS001-5881	RAC3	Endogenous ligands
4590	0	kd	CGS001-5879	RAC1	Endogenous ligands
4591	0	kd	CGS001-5875	RABGGTA	Prenyltransferase alpha subunit repeat containing
4592	0	kd	CGS001-5869	RAB5B	RAB, member RAS oncogene
4593	0	kd	CGS001-5868	RAB5A	RAB, member RAS oncogene
4594	0	kd	CGS001-5867	RAB4A	RAB, member RAS oncogene
4595	0	kd	CGS001-11031	RAB31	RAB, member RAS oncogene
4596	0	kd	CGS001-5873	RAB27A	RAB, member RAS oncogene
4597	0	kd	CGS001-51715	RAB23	RAB, member RAS oncogene
4598	0	kd	CGS001-81876	RAB1B	RAB, member RAS oncogene
4599	0	kd	CGS001-22841	RAB11FIP2	-
4600	0	kd	CGS001-8766	RAB11A	RAB, member RAS oncogene
4601	0	kd	CGS001-55278	QRSL1	-
4602	0	kd	CGS001-23475	QPRT	-
4603	0	kd	CGS001-25797	QPCT	Aminopeptidase Y
4604	0	kd	CGS001-5859	QARS	Aminoacyl tRNA synthetases / Class I
4605	0	kd	CGS001-5831	PYCR1	-
4606	0	kd	CGS001-54899	PXK	Slob family
4607	0	kd	CGS001-11137	PWP1	WD repeat domain containing
4608	0	kd	CGS001-5819	PVRL2	Immunoglobulin superfamily / C2-set domain containing
4609	0	kd	CGS001-150962	PUS10	-
4610	0	kd	CGS001-5813	PURA	-
4611	0	kd	CGS001-23369	PUM2	-
4612	0	kd	CGS001-9232	PTTG1	-
4613	0	kd	CGS001-284119	PTRF	-
4614	0	kd	CGS001-5796	PTPRK	Receptor tyrosine phosphatases (RTP)
4615	0	kd	CGS001-5793	PTPRG	Receptor tyrosine phosphatases (RTP)
4616	0	kd	CGS001-5792	PTPRF	Receptor tyrosine phosphatases (RTP)
4617	0	kd	CGS001-26191	PTPN22	Protein tyrosine phosphatases / Class I Cys-based PTPs : Non-receptor
4618	0	kd	CGS001-5771	PTPN2	Protein tyrosine phosphatases
4619	0	kd	CGS001-5782	PTPN12	Protein tyrosine phosphatases / Class I Cys-based PTPs : Non-receptor
4620	0	kd	CGS001-5770	PTPN1	Protein tyrosine phosphatases
4621	0	kd	CGS001-9200	PTPLA	-
4622	0	kd	CGS001-11156	PTP4A3	Protein tyrosine phosphatases
4623	0	kd	CGS001-7803	PTP4A1	Protein tyrosine phosphatases / Class I Cys-based PTPs : PRLs
4624	0	kd	CGS001-5763	PTMS	-
4625	0	kd	CGS001-5754	PTK7	Type VI RTKs: PTK7/CCK4
4626	0	kd	CGS001-5747	PTK2	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
4627	0	kd	CGS001-5743	PTGS2	Cyclooxygenase
4628	0	kd	CGS001-5737	PTGFR	GPCR / Class A : Prostanoid receptors
4629	0	kd	CGS001-5727	PTCH1	-
4630	0	kd	CGS001-84722	PSRC1	-
4631	0	kd	CGS001-9491	PSMF1	Proteasome (prosome, macropain) subunits
4632	0	kd	CGS001-5721	PSME2	Proteasome (prosome, macropain) subunits
4633	0	kd	CGS001-5720	PSME1	Proteasome (prosome, macropain) subunits
4634	0	kd	CGS001-5715	PSMD9	Proteasome (prosome, macropain) subunits
4635	0	kd	CGS001-5714	PSMD8	Proteasome (prosome, macropain) subunits
4636	0	kd	CGS001-5711	PSMD5	Proteasome (prosome, macropain) subunits
4637	0	kd	CGS001-5709	PSMD3	Proteasome (prosome, macropain) subunits
4638	0	kd	CGS001-5716	PSMD10	Ankyrin repeat domain containing
4639	0	kd	CGS001-5707	PSMD1	Proteasome subunits
4640	0	kd	CGS001-5698	PSMB9	Proteasome (prosome, macropain) subunits
4641	0	kd	CGS001-5696	PSMB8	Proteasome (prosome, macropain) subunits
4642	0	kd	CGS001-5695	PSMB7	Proteasome subunits
4643	0	kd	CGS001-5693	PSMB5	Proteasome subunits
4644	0	kd	CGS001-5690	PSMB2	Proteasome subunits
4645	0	kd	CGS001-5699	PSMB10	Proteasome (prosome, macropain) subunits
4646	0	kd	CGS001-5689	PSMB1	Proteasome subunits
4647	0	kd	CGS001-143471	PSMA8	Proteasome (prosome, macropain) subunits
4648	0	kd	CGS001-5682	PSMA1	Proteasome subunits
4649	0	kd	CGS001-5664	PSEN2	Presenilin
4650	0	kd	CGS001-5663	PSEN1	Presenilin
4651	0	kd	CGS001-5660	PSAP	Endogenous ligands
4652	0	kd	CGS001-58497	PRUNE	-
4653	0	kd	CGS001-5646	PRSS3	Serine peptidases / Serine peptidases
4654	0	kd	CGS001-80758	PRR7	-
4655	0	kd	CGS001-79170	PRR15L	-
4656	0	kd	CGS001-24148	PRPF6	-
4657	0	kd	CGS001-8899	PRPF4B	PRP4 subfamily
4658	0	kd	CGS001-5629	PROX1	Homeoboxes / PROS class
4659	0	kd	CGS001-10887	PROKR1	GPCR / Class A : Prokineticin receptors
4660	0	kd	CGS001-10544	PROCR	CD molecules
4661	0	kd	CGS001-5624	PROC	Endogenous ligands
4662	0	kd	CGS001-5621	PRNP	CD molecules
4663	0	kd	CGS001-3276	PRMT1	Protein arginine N-methyltransferases
4664	0	kd	CGS001-5618	PRLR	Prolactin receptor family
4665	0	kd	CGS001-2834	PRLHR	GPCR / Class A : RF amide peptide receptors
4666	0	kd	CGS001-5613	PRKX	Protein kinase A
4667	0	kd	CGS001-5612	PRKRIR	THAP (C2CH-type zinc finger) domain containing
4668	0	kd	CGS001-8575	PRKRA	-
4669	0	kd	CGS001-5591	PRKDC	Other PIKK family kinases
4670	0	kd	CGS001-25865	PRKD2	Pleckstrin homology (PH) domain containing
4671	0	kd	CGS001-5588	PRKCQ	Delta subfamily
4672	0	kd	CGS001-5583	PRKCH	Eta subfamily
4673	0	kd	CGS001-5581	PRKCE	Eta subfamily
4674	0	kd	CGS001-5580	PRKCD	Delta subfamily
4675	0	kd	CGS001-5579	PRKCB	Alpha subfamily
4676	0	kd	CGS001-5577	PRKAR2B	Protein kinase A
4677	0	kd	CGS001-5576	PRKAR2A	Protein kinase A
4678	0	kd	CGS001-5573	PRKAR1A	Protein kinase A
4679	0	kd	CGS001-51422	PRKAG2	AMPK subfamily
4680	0	kd	CGS001-5571	PRKAG1	AMPK subfamily
4681	0	kd	CGS001-5566	PRKACA	Protein kinase A
4682	0	kd	CGS001-5565	PRKAB2	AMPK subfamily
4683	0	kd	CGS001-5563	PRKAA2	AMPK subfamily
4684	0	kd	CGS001-5562	PRKAA1	AMPK subfamily
4685	0	kd	CGS001-5550	PREP	Prolyl oligopeptidase
4686	0	kd	CGS001-10113	PREB	WD repeat domain containing
4687	0	kd	CGS001-25824	PRDX5	-
4688	0	kd	CGS001-7001	PRDX2	-
4689	0	kd	CGS001-11105	PRDM7	Zinc fingers, C2H2-type
4690	0	kd	CGS001-639	PRDM1	Zinc fingers, C2H2-type
4691	0	kd	CGS001-5547	PRCP	Lysosomal Pro-Xaa carboxypeptidase
4692	0	kd	CGS001-5546	PRCC	-
