Rank	Score	Type	ID	Name	Description
4793	0	kd	CGS001-6678	SPARC	-
4794	0	kd	CGS001-9552	SPAG7	-
4795	0	kd	CGS001-6676	SPAG4	-
4796	0	kd	CGS001-53340	SPA17	-
4797	0	kd	CGS001-93349	SP140L	Zinc fingers, PHD-type
4798	0	kd	CGS001-11262	SP140	Zinc fingers, PHD-type
4799	0	kd	CGS001-3431	SP110	Non-enzymatic BRD containing proteins
4800	0	kd	CGS001-6672	SP100	Zinc fingers, PHD-type
4801	0	kd	CGS001-6660	SOX5	SRY (sex determining region Y)-boxes
4802	0	kd	CGS001-6659	SOX4	SRY (sex determining region Y)-boxes
4803	0	kd	CGS001-6658	SOX3	SRY (sex determining region Y)-boxes
4804	0	kd	CGS001-6664	SOX11	SRY (sex determining region Y)-boxes
4805	0	kd	CGS001-6663	SOX10	SRY (sex determining region Y)-boxes
4806	0	kd	CGS001-10174	SORBS3	-
4807	0	kd	CGS001-6648	SOD2	-
4808	0	kd	CGS001-6647	SOD1	-
4809	0	kd	CGS001-9655	SOCS5	SH2 domain containing
4810	0	kd	CGS001-8651	SOCS1	SH2 domain containing
4811	0	kd	CGS001-8435	SOAT2	-
4812	0	kd	CGS001-6646	SOAT1	-
4813	0	kd	CGS001-51375	SNX7	Sorting nexins
4814	0	kd	CGS001-58533	SNX6	Sorting nexins
4815	0	kd	CGS001-6643	SNX2	Sorting nexins
4816	0	kd	CGS001-9784	SNX17	Sorting nexins
4817	0	kd	CGS001-23161	SNX13	Sorting nexins
4818	0	kd	CGS001-29916	SNX11	Sorting nexins
4819	0	kd	CGS001-22938	SNW1	-
4820	0	kd	CGS001-6632	SNRPD1	-
4821	0	kd	CGS001-6626	SNRPA	RNA binding motif (RRM) containing
4822	0	kd	CGS001-6625	SNRNP70	RNA binding motif (RRM) containing
4823	0	kd	CGS001-11267	SNF8	-
4824	0	kd	CGS001-6622	SNCA	Parkinson disease
4825	0	kd	CGS001-6617	SNAPC1	-
4826	0	kd	CGS001-333929	SNAI3	Snail homologs
4827	0	kd	CGS001-6591	SNAI2	Snail homologs
4828	0	kd	CGS001-64754	SMYD3	Chromatin-modifying enzymes / K-methyltransferases
4829	0	kd	CGS001-64750	SMURF2	-
4830	0	kd	CGS001-57154	SMURF1	-
4831	0	kd	CGS001-6611	SMS	-
4832	0	kd	CGS001-54498	SMOX	-
4833	0	kd	CGS001-10285	SMNDC1	Tudor domain containing
4834	0	kd	CGS001-9887	SMG7	-
4835	0	kd	CGS001-10051	SMC4	Structural maintenance of chromosomes proteins
4836	0	kd	CGS001-9126	SMC3	Structural maintenance of chromosomes proteins
4837	0	kd	CGS001-8243	SMC1A	Structural maintenance of chromosomes proteins
4838	0	kd	CGS001-6605	SMARCE1	-
4839	0	kd	CGS001-6603	SMARCD2	-
4840	0	kd	CGS001-6601	SMARCC2	-
4841	0	kd	CGS001-6599	SMARCC1	-
4842	0	kd	CGS001-56916	SMARCAD1	-
4843	0	kd	CGS001-8467	SMARCA5	-
4844	0	kd	CGS001-6597	SMARCA4	Non-enzymatic BRD containing proteins
4845	0	kd	CGS001-4092	SMAD7	SMADs
4846	0	kd	CGS001-4091	SMAD6	SMADs
4847	0	kd	CGS001-4089	SMAD4	SMADs
4848	0	kd	CGS001-4088	SMAD3	SMADs
4849	0	kd	CGS001-4087	SMAD2	SMADs
4850	0	kd	CGS001-4086	SMAD1	SMADs
4851	0	kd	CGS001-9748	SLK	SLK subfamily
4852	0	kd	CGS001-6548	SLC9A1	SLC9 family of sodium/hydrogen exchangers
4853	0	kd	CGS001-8140	SLC7A5	SLC7 family
4854	0	kd	CGS001-6541	SLC7A1	SLC7 family
4855	0	kd	CGS001-11254	SLC6A14	Glycine transporter subfamily
4856	0	kd	CGS001-8884	SLC5A6	Sodium iodide symporter, sodium-dependent multivitamin transporter and sodium-coupled monocarboxylate transporters
4857	0	kd	CGS001-6519	SLC3A1	SLC3 family
4858	0	kd	CGS001-64116	SLC39A8	SLC39 family of metal ion transporters
4859	0	kd	CGS001-10991	SLC38A3	System N-like transporters
4860	0	kd	CGS001-54407	SLC38A2	System A-like transporters
4861	0	kd	CGS001-81539	SLC38A1	System A-like transporters
4862	0	kd	CGS001-206358	SLC36A1	SLC36 family of proton-coupled amino acid transporters
4863	0	kd	CGS001-54733	SLC35F2	SLC35 family of nucleotide sugar transporters
4864	0	kd	CGS001-10237	SLC35B1	SLC35 family of nucleotide sugar transporters
4865	0	kd	CGS001-23443	SLC35A3	SLC35 family of nucleotide sugar transporters
4866	0	kd	CGS001-10559	SLC35A1	SLC35 family of nucleotide sugar transporters
4867	0	kd	CGS001-169026	SLC30A8	SLC30 zinc transporter family
4868	0	kd	CGS001-7780	SLC30A2	SLC30 zinc transporter family
4869	0	kd	CGS001-11182	SLC2A6	Solute carriers
4870	0	kd	CGS001-56731	SLC2A4RG	-
4871	0	kd	CGS001-6514	SLC2A2	Solute carriers
4872	0	kd	CGS001-6513	SLC2A1	Solute carriers
4873	0	kd	CGS001-3177	SLC29A2	SLC29 family
4874	0	kd	CGS001-2030	SLC29A1	SLC29 family
4875	0	kd	CGS001-11000	SLC27A3	SLC27 family of fatty acid transporters
4876	0	kd	CGS001-293	SLC25A6	Mitochondrial nucleotide transporter subfamily
4877	0	kd	CGS001-292	SLC25A5	Mitochondrial nucleotide transporter subfamily
4878	0	kd	CGS001-91137	SLC25A46	Miscellaneous SLC25 mitochondrial transporters
4879	0	kd	CGS001-291	SLC25A4	Mitochondrial nucleotide transporter subfamily
4880	0	kd	CGS001-81034	SLC25A32	Mitochondrial nucleotide transporter subfamily
4881	0	kd	CGS001-81894	SLC25A28	Miscellaneous SLC25 mitochondrial transporters
4882	0	kd	CGS001-788	SLC25A20	Mitochondrial amino acid transporter subfamily
4883	0	kd	CGS001-9016	SLC25A14	Mitochondrial uncoupling proteins
4884	0	kd	CGS001-10165	SLC25A13	Mitochondrial amino acid transporter subfamily
4885	0	kd	CGS001-8604	SLC25A12	Mitochondrial amino acid transporter subfamily
4886	0	kd	CGS001-1468	SLC25A10	Mitochondrial di- and tri-carboxylic acid transporter subfamily
4887	0	kd	CGS001-6576	SLC25A1	Mitochondrial di- and tri-carboxylic acid transporter subfamily
4888	0	kd	CGS001-6584	SLC22A5	Organic zwitterions/cation transporters (OCTN)
4889	0	kd	CGS001-6583	SLC22A4	Organic zwitterions/cation transporters (OCTN)
4890	0	kd	CGS001-63027	SLC22A23	Orphan or poorly characterized SLC22 family members
4891	0	kd	CGS001-5002	SLC22A18	Orphan or poorly characterized SLC22 family members
4892	0	kd	CGS001-6511	SLC1A6	Glutamate transporter subfamily
4893	0	kd	CGS001-6510	SLC1A5	Alanine/serine/cysteine transporter subfamily
4894	0	kd	CGS001-6509	SLC1A4	Alanine/serine/cysteine transporter subfamily
4895	0	kd	CGS001-6505	SLC1A1	Glutamate transporter subfamily
4896	0	kd	CGS001-9120	SLC16A6	SLC16 family of monocarboxylate transporters
4897	0	kd	CGS001-9121	SLC16A5	SLC16 family of monocarboxylate transporters
4898	0	kd	CGS001-9122	SLC16A4	SLC16 family of monocarboxylate transporters
4899	0	kd	CGS001-9123	SLC16A3	SLC16 family of monocarboxylate transporters
4900	0	kd	CGS001-6567	SLC16A2	SLC16 family of monocarboxylate transporters
4901	0	kd	CGS001-6566	SLC16A1	SLC16 family of monocarboxylate transporters
4902	0	kd	CGS001-10723	SLC12A7	SLC12 family of cation-coupled chloride transporters
4903	0	kd	CGS001-4891	SLC11A2	SLC11 family of proton-coupled metal ion transporters
4904	0	kd	CGS001-6502	SKP2	F-boxes / Leucine-rich repeats
4905	0	kd	CGS001-6500	SKP1	-
4906	0	kd	CGS001-6499	SKIV2L	-
4907	0	kd	CGS001-8935	SKAP2	Pleckstrin homology (PH) domain containing
4908	0	kd	CGS001-51804	SIX4	Homeoboxes / SINE class
4909	0	kd	CGS001-10736	SIX2	Homeoboxes / SINE class
4910	0	kd	CGS001-51548	SIRT6	Histone deacetylases (HDACs)
4911	0	kd	CGS001-23408	SIRT5	Histone deacetylases
4912	0	kd	CGS001-23410	SIRT3	Histone deacetylases (HDACs)
4913	0	kd	CGS001-23411	SIRT1	Histone deacetylases
4914	0	kd	CGS001-25942	SIN3A	-
4915	0	kd	CGS001-23387	SIK3	QIK subfamily
4916	0	kd	CGS001-150094	SIK1	QIK subfamily
4917	0	kd	CGS001-6478	SIAH2	-
4918	0	kd	CGS001-6472	SHMT2	-
4919	0	kd	CGS001-6469	SHH	-
4920	0	kd	CGS001-399694	SHC4	SH2 domain containing
4921	0	kd	CGS001-6464	SHC1	SH2 domain containing
4922	0	kd	CGS001-6461	SHB	SH2 domain containing
4923	0	kd	CGS001-6455	SH3GL1	-
4924	0	kd	CGS001-9467	SH3BP5	-
4925	0	kd	CGS001-10019	SH2B3	Pleckstrin homology (PH) domain containing
4926	0	kd	CGS001-8879	SGPL1	Sphingosine 1-phosphate lyase
4927	0	kd	CGS001-6443	SGCB	-
4928	0	kd	CGS001-6421	SFPQ	RNA binding motif (RRM) containing
4929	0	kd	CGS001-2810	SFN	-
4930	0	kd	CGS001-23451	SF3B1	-
4931	0	kd	CGS001-9869	SETDB1	Histone methyltransferases (HMTs)
4932	0	kd	CGS001-80854	SETD7	Histone methyltransferases (HMTs)
4933	0	kd	CGS001-23067	SETD1B	Histone methyltransferases (HMTs)
4934	0	kd	CGS001-6418	SET	-
4935	0	kd	CGS001-27244	SESN1	-
4936	0	kd	CGS001-29946	SERTAD3	-
4937	0	kd	CGS001-871	SERPINH1	Serine (or cysteine) peptidase inhibitors
4938	0	kd	CGS001-5345	SERPINF2	Serine (or cysteine) peptidase inhibitors
4939	0	kd	CGS001-5054	SERPINE1	Serine (or cysteine) peptidase inhibitors
4940	0	kd	CGS001-462	SERPINC1	Serine (or cysteine) peptidase inhibitors
4941	0	kd	CGS001-5269	SERPINB6	Serine (or cysteine) peptidase inhibitors
4942	0	kd	CGS001-5268	SERPINB5	Serine (or cysteine) peptidase inhibitors
4943	0	kd	CGS001-5055	SERPINB2	Serine (or cysteine) peptidase inhibitors
4944	0	kd	CGS001-6906	SERPINA7	Serine (or cysteine) peptidase inhibitors
4945	0	kd	CGS001-866	SERPINA6	Serine (or cysteine) peptidase inhibitors
4946	0	kd	CGS001-5104	SERPINA5	Serine (or cysteine) peptidase inhibitors
4947	0	kd	CGS001-5265	SERPINA1	Serine (or cysteine) peptidase inhibitors
4948	0	kd	CGS001-26054	SENP6	Ulp1 endopeptidase
4949	0	kd	CGS001-205564	SENP5	-
4950	0	kd	CGS001-59343	SENP2	-
4951	0	kd	CGS001-55176	SEC61A2	-
4952	0	kd	CGS001-9632	SEC24C	-
4953	0	kd	CGS001-10427	SEC24B	-
4954	0	kd	CGS001-9919	SEC16A	-
4955	0	kd	CGS001-6397	SEC14L1	-
4956	0	kd	CGS001-6392	SDHD	Mitochondrial respiratory chain complex / Complex II
4957	0	kd	CGS001-6391	SDHC	Mitochondrial respiratory chain complex / Complex II
4958	0	kd	CGS001-6390	SDHB	Mitochondrial respiratory chain complex / Complex II
4959	0	kd	CGS001-6389	SDHA	Mitochondrial respiratory chain complex
4960	0	kd	CGS001-80274	SCUBE1	-
4961	0	kd	CGS001-9805	SCRN1	-
4962	0	kd	CGS001-6342	SCP2	-
4963	0	kd	CGS001-6337	SCNN1A	Epithelial sodium channels (ENaC)
4964	0	kd	CGS001-22955	SCMH1	Sterile alpha motif (SAM) domain containing
4965	0	kd	CGS001-51097	SCCPDH	-
4966	0	kd	CGS001-949	SCARB1	-
4967	0	kd	CGS001-22937	SCAP	WD repeat domain containing
4968	0	kd	CGS001-55206	SBNO1	-
4969	0	kd	CGS001-23314	SATB2	Homeoboxes / CUT class
4970	0	kd	CGS001-6304	SATB1	Homeoboxes / CUT class
4971	0	kd	CGS001-6303	SAT1	-
4972	0	kd	CGS001-6301	SARS	Aminoacyl tRNA synthetases / Class II
4973	0	kd	CGS001-51128	SAR1B	-
4974	0	kd	CGS001-10284	SAP18	-
4975	0	kd	CGS001-22908	SACM1L	-
4976	0	kd	CGS001-1903	S1PR3	GPCR / Class A : Lysophospholipid receptors : Sphingosine 1-phosphate
4977	0	kd	CGS001-170591	S100Z	EF-hand domain containing
4978	0	kd	CGS001-6286	S100P	EF-hand domain containing
4979	0	kd	CGS001-6285	S100B	EF-hand domain containing
4980	0	kd	CGS001-6275	S100A4	EF-hand domain containing
4981	0	kd	CGS001-6284	S100A13	S100 calcium binding proteins
4982	0	kd	CGS001-6282	S100A11	EF-hand domain containing
4983	0	kd	CGS001-6271	S100A1	EF-hand domain containing
4984	0	kd	CGS001-6259	RYK	Type XV RTKs: RYK
4985	0	kd	CGS001-23429	RYBP	-
4986	0	kd	CGS001-6258	RXRG	Retinoid X receptors
4987	0	kd	CGS001-6257	RXRB	Retinoid X receptors
4988	0	kd	CGS001-6256	RXRA	Retinoid X receptors
4989	0	kd	CGS001-339403	RXFP4	GPCR / Class A : Relaxin family peptide receptors
4990	0	kd	CGS001-59350	RXFP1	GPCR / Class A : Relaxin family peptide receptors
4991	0	kd	CGS001-10856	RUVBL2	ATPases / AAA-type
4992	0	kd	CGS001-8607	RUVBL1	ATPases / AAA-type
4993	0	kd	CGS001-861	RUNX1	-
4994	0	kd	CGS001-80230	RUFY1	Zinc fingers, FYVE domain containing
4995	0	kd	CGS001-6253	RTN2	-
4996	0	kd	CGS001-51750	RTEL1	-
4997	0	kd	CGS001-8634	RTCD1	-
4998	0	kd	CGS001-6251	RSU1	-
4999	0	kd	CGS001-23212	RRS1	-
5000	0	kd	CGS001-23378	RRP8	-
5001	0	kd	CGS001-23076	RRP1B	-
5002	0	kd	CGS001-6240	RRM1	Ribonucleoside-diphosphate reductases
5003	0	kd	CGS001-58528	RRAGD	-
5004	0	kd	CGS001-10325	RRAGB	-
5005	0	kd	CGS001-10670	RRAGA	-
5006	0	kd	CGS001-57521	RPTOR	WD repeat domain containing
5007	0	kd	CGS001-6203	RPS9	S ribosomal proteins
5008	0	kd	CGS001-6201	RPS7	S ribosomal proteins
5009	0	kd	CGS001-83694	RPS6KL1	RSKL family
5010	0	kd	CGS001-6199	RPS6KB2	p70 subfamily
5011	0	kd	CGS001-6198	RPS6KB1	p70 subfamily
5012	0	kd	CGS001-8986	RPS6KA4	MSK subfamily
5013	0	kd	CGS001-6197	RPS6KA3	RSK subfamily
5014	0	kd	CGS001-6196	RPS6KA2	RSK subfamily
5015	0	kd	CGS001-6195	RPS6KA1	RSK subfamily
5016	0	kd	CGS001-6193	RPS5	S ribosomal proteins
5017	0	kd	CGS001-6189	RPS3A	S ribosomal proteins
5018	0	kd	CGS001-6188	RPS3	S ribosomal proteins
5019	0	kd	CGS001-6233	RPS27A	S ribosomal proteins
5020	0	kd	CGS001-6223	RPS19	S ribosomal proteins
5021	0	kd	CGS001-6217	RPS16	S ribosomal proteins
5022	0	kd	CGS001-6210	RPS15A	S ribosomal proteins
5023	0	kd	CGS001-6208	RPS14	S ribosomal proteins
5024	0	kd	CGS001-6207	RPS13	S ribosomal proteins
5025	0	kd	CGS001-6204	RPS10	S ribosomal proteins
5026	0	kd	CGS001-10557	RPP38	-
5027	0	kd	CGS001-6185	RPN2	-
5028	0	kd	CGS001-6184	RPN1	-
5029	0	kd	CGS001-6129	RPL7	L ribosomal proteins
5030	0	kd	CGS001-116832	RPL39L	L ribosomal proteins
5031	0	kd	CGS001-22934	RPIA	-
5032	0	kd	CGS001-80135	RPF1	-
5033	0	kd	CGS001-6119	RPA3	-
5034	0	kd	CGS001-6118	RPA2	-
5035	0	kd	CGS001-6117	RPA1	-
5036	0	kd	CGS001-6098	ROS1	Type XVII RTKs: ROS receptors
5037	0	kd	CGS001-6097	RORC	Retinoic acid-related orphans
5038	0	kd	CGS001-9475	ROCK2	Pleckstrin homology (PH) domain containing
5039	0	kd	CGS001-6093	ROCK1	Pleckstrin homology (PH) domain containing
5040	0	kd	CGS001-10921	RNPS1	RNA binding motif (RRM) containing
5041	0	kd	CGS001-8731	RNMT	-
5042	0	kd	CGS001-55328	RNLS	-
5043	0	kd	CGS001-6050	RNH1	-
5044	0	kd	CGS001-8732	RNGTT	Protein tyrosine phosphatases / Class I Cys-based PTPs : Atypical dual specificity phosphatases
5045	0	kd	CGS001-9616	RNF7	RING-type (C3HC4) zinc fingers
5046	0	kd	CGS001-6048	RNF5	RING-type (C3HC4) zinc fingers
5047	0	kd	CGS001-54546	RNF186	RING-type (C3HC4) zinc fingers
5048	0	kd	CGS001-26001	RNF167	RING-type (C3HC4) zinc fingers
5049	0	kd	CGS001-115992	RNF166	RING-type (C3HC4) zinc fingers
5050	0	kd	CGS001-153830	RNF145	RING-type (C3HC4) zinc fingers
5051	0	kd	CGS001-9604	RNF14	RING-type (C3HC4) zinc fingers
5052	0	kd	CGS001-51444	RNF138	RING-type (C3HC4) zinc fingers
5053	0	kd	CGS001-54941	RNF125	RING-type (C3HC4) zinc fingers
5054	0	kd	CGS001-63891	RNF123	RING-type (C3HC4) zinc fingers
5055	0	kd	CGS001-26994	RNF11	RING-type (C3HC4) zinc fingers
5056	0	kd	CGS001-390	RND3	-
5057	0	kd	CGS001-6038	RNASE4	Ribonucleases, RNase A
5058	0	kd	CGS001-6016	RIT1	-
5059	0	kd	CGS001-11035	RIPK3	Receptor interacting protein kinase (RIPK) family
5060	0	kd	CGS001-8767	RIPK2	Receptor interacting protein kinase (RIPK) family
5061	0	kd	CGS001-8737	RIPK1	Receptor interacting protein kinase (RIPK) family
5062	0	kd	CGS001-8780	RIOK3	RIO3 subfamily
5063	0	kd	CGS001-55781	RIOK2	RIO2 subfamily
5064	0	kd	CGS001-253260	RICTOR	-
5065	0	kd	CGS001-29984	RHOD	-
5066	0	kd	CGS001-387	RHOA	-
5067	0	kd	CGS001-5999	RGS4	Regulators of G-protein signaling
5068	0	kd	CGS001-5997	RGS2	Endogenous ligands
5069	0	kd	CGS001-10287	RGS19	Regulators of G-protein signaling
5070	0	kd	CGS001-64407	RGS18	Regulators of G-protein signaling
5071	0	kd	CGS001-6004	RGS16	Regulators of G-protein signaling
5072	0	kd	CGS001-8625	RFXANK	Ankyrin repeat domain containing
5073	0	kd	CGS001-222546	RFX6	-
5074	0	kd	CGS001-5993	RFX5	-
5075	0	kd	CGS001-5992	RFX4	-
5076	0	kd	CGS001-5986	RFNG	Beta 3-glycosyltransferases
5077	0	kd	CGS001-55312	RFK	-
5078	0	kd	CGS001-5985	RFC5	ATPases / AAA-type
5079	0	kd	CGS001-5981	RFC1	ATPases / AAA-type
5080	0	kd	CGS001-5979	RET	Type XIV RTKs: RET
5081	0	kd	CGS001-85004	RERG	-
5082	0	kd	CGS001-5649	RELN	-
5083	0	kd	CGS001-5971	RELB	NFkappaB transcription factor family
5084	0	kd	CGS001-5970	RELA	NFkappaB transcription factor family
5085	0	kd	CGS001-5962	RDX	-
5086	0	kd	CGS001-51109	RDH11	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 2
5087	0	kd	CGS001-7936	RDBP	-
5088	0	kd	CGS001-25898	RCHY1	RING-type (C3HC4) zinc fingers
5089	0	kd	CGS001-91433	RCCD1	-
5090	0	kd	CGS001-1827	RCAN1	-
5091	0	kd	CGS001-9978	RBX1	RING-type (C3HC4) zinc fingers
5092	0	kd	CGS001-3516	RBPJ	-
5093	0	kd	CGS001-5950	RBP4	Lipocalins
5094	0	kd	CGS001-27316	RBMX	RNA binding motif (RRM) containing
5095	0	kd	CGS001-5937	RBMS1	RNA binding motif (RRM) containing
5096	0	kd	CGS001-10180	RBM6	G patch domain containing
5097	0	kd	CGS001-23029	RBM34	RNA binding motif (RRM) containing
5098	0	kd	CGS001-29890	RBM15B	RNA binding motif (RRM) containing
5099	0	kd	CGS001-5934	RBL2	-
5100	0	kd	CGS001-5933	RBL1	-
5101	0	kd	CGS001-64080	RBKS	-
5102	0	kd	CGS001-5932	RBBP8	-
5103	0	kd	CGS001-5931	RBBP7	WD repeat domain containing
5104	0	kd	CGS001-5930	RBBP6	-
5105	0	kd	CGS001-5928	RBBP4	WD repeat domain containing
5106	0	kd	CGS001-125950	RAVER1	RNA binding motif (RRM) containing
5107	0	kd	CGS001-83593	RASSF5	-
5108	0	kd	CGS001-9770	RASSF2	-
5109	0	kd	CGS001-10125	RASGRP1	EF-hand domain containing
5110	0	kd	CGS001-51655	RASD1	-
5111	0	kd	CGS001-5921	RASA1	Pleckstrin homology (PH) domain containing
5112	0	kd	CGS001-5920	RARRES3	-
5113	0	kd	CGS001-5915	RARB	Retinoic acid receptors
5114	0	kd	CGS001-5914	RARA	Retinoic acid receptors
5115	0	kd	CGS001-5910	RAP1GDS1	Armadillo repeat containing
5116	0	kd	CGS001-5909	RAP1GAP	-
5117	0	kd	CGS001-5906	RAP1A	-
5118	0	kd	CGS001-10048	RANBP9	-
5119	0	kd	CGS001-5901	RAN	-
5120	0	kd	CGS001-10267	RAMP1	Receptor (G protein-coupled) activity modifying proteins
5121	0	kd	CGS001-5900	RALGDS	-
5122	0	kd	CGS001-10928	RALBP1	-
5123	0	kd	CGS001-5898	RALA	-
5124	0	kd	CGS001-5894	RAF1	RAF family
5125	0	kd	CGS001-8480	RAE1	WD repeat domain containing
5126	0	kd	CGS001-5883	RAD9A	-
5127	0	kd	CGS001-8438	RAD54L	-
5128	0	kd	CGS001-5889	RAD51C	Fanconi anemia, complementation groups
5129	0	kd	CGS001-5888	RAD51	-
5130	0	kd	CGS001-10111	RAD50	-
5131	0	kd	CGS001-5810	RAD1	-
5132	0	kd	CGS001-5881	RAC3	Endogenous ligands
5133	0	kd	CGS001-5879	RAC1	Endogenous ligands
5134	0	kd	CGS001-5875	RABGGTA	Prenyltransferase alpha subunit repeat containing
5135	0	kd	CGS001-7879	RAB7A	RAB, member RAS oncogene
5136	0	kd	CGS001-5869	RAB5B	RAB, member RAS oncogene
5137	0	kd	CGS001-5868	RAB5A	RAB, member RAS oncogene
5138	0	kd	CGS001-5867	RAB4A	RAB, member RAS oncogene
5139	0	kd	CGS001-22930	RAB3GAP1	-
5140	0	kd	CGS001-11031	RAB31	RAB, member RAS oncogene
5141	0	kd	CGS001-5873	RAB27A	RAB, member RAS oncogene
5142	0	kd	CGS001-51715	RAB23	RAB, member RAS oncogene
5143	0	kd	CGS001-81876	RAB1B	RAB, member RAS oncogene
5144	0	kd	CGS001-8766	RAB11A	RAB, member RAS oncogene
5145	0	kd	CGS001-55278	QRSL1	-
5146	0	kd	CGS001-84109	QRFPR	GPCR / Class A : RF amide peptide receptors
5147	0	kd	CGS001-23475	QPRT	-
5148	0	kd	CGS001-25797	QPCT	Aminopeptidase Y
5149	0	kd	CGS001-5860	QDPR	Short chain dehydrogenase/reductase superfamily / Atypical members
5150	0	kd	CGS001-5859	QARS	Aminoacyl tRNA synthetases / Class I
5151	0	kd	CGS001-5836	PYGL	Glycogen phosphorylases
5152	0	kd	CGS001-5831	PYCR1	-
5153	0	kd	CGS001-5829	PXN	-
5154	0	kd	CGS001-5827	PXMP2	-
5155	0	kd	CGS001-54899	PXK	Slob family
5156	0	kd	CGS001-11137	PWP1	WD repeat domain containing
5157	0	kd	CGS001-5819	PVRL2	Immunoglobulin superfamily / C2-set domain containing
5158	0	kd	CGS001-83448	PUS7L	-
5159	0	kd	CGS001-150962	PUS10	-
5160	0	kd	CGS001-5813	PURA	-
5161	0	kd	CGS001-23369	PUM2	-
5162	0	kd	CGS001-22827	PUF60	RNA binding motif (RRM) containing
5163	0	kd	CGS001-9232	PTTG1	-
5164	0	kd	CGS001-5805	PTS	-
5165	0	kd	CGS001-284119	PTRF	-
5166	0	kd	CGS001-5796	PTPRK	Receptor tyrosine phosphatases (RTP)
5167	0	kd	CGS001-5793	PTPRG	Receptor tyrosine phosphatases (RTP)
5168	0	kd	CGS001-5792	PTPRF	Receptor tyrosine phosphatases (RTP)
5169	0	kd	CGS001-5777	PTPN6	Protein tyrosine phosphatases
5170	0	kd	CGS001-26191	PTPN22	Protein tyrosine phosphatases / Class I Cys-based PTPs : Non-receptor
5171	0	kd	CGS001-5771	PTPN2	Protein tyrosine phosphatases
5172	0	kd	CGS001-5782	PTPN12	Protein tyrosine phosphatases / Class I Cys-based PTPs : Non-receptor
5173	0	kd	CGS001-5781	PTPN11	Protein tyrosine phosphatases
5174	0	kd	CGS001-5770	PTPN1	Protein tyrosine phosphatases
5175	0	kd	CGS001-51495	PTPLAD1	-
5176	0	kd	CGS001-11156	PTP4A3	Protein tyrosine phosphatases
5177	0	kd	CGS001-7803	PTP4A1	Protein tyrosine phosphatases / Class I Cys-based PTPs : PRLs
5178	0	kd	CGS001-5763	PTMS	-
5179	0	kd	CGS001-5754	PTK7	Type VI RTKs: PTK7/CCK4
5180	0	kd	CGS001-5747	PTK2	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
5181	0	kd	CGS001-5744	PTHLH	Endogenous ligands
5182	0	kd	CGS001-5743	PTGS2	Cyclooxygenase
5183	0	kd	CGS001-22949	PTGR1	-
5184	0	kd	CGS001-5737	PTGFR	GPCR / Class A : Prostanoid receptors
5185	0	kd	CGS001-5734	PTGER4	GPCR / Class A : Prostanoid receptors
5186	0	kd	CGS001-256297	PTF1A	Basic helix-loop-helix proteins
5187	0	kd	CGS001-5728	PTEN	Protein tyrosine phosphatases / Class I Cys-based PTPs : PTENs
5188	0	kd	CGS001-5727	PTCH1	-
5189	0	kd	CGS001-84722	PSRC1	-
5190	0	kd	CGS001-5723	PSPH	-
5191	0	kd	CGS001-9491	PSMF1	Proteasome (prosome, macropain) subunits
5192	0	kd	CGS001-5721	PSME2	Proteasome (prosome, macropain) subunits
5193	0	kd	CGS001-5714	PSMD8	Proteasome (prosome, macropain) subunits
5194	0	kd	CGS001-5711	PSMD5	Proteasome (prosome, macropain) subunits
5195	0	kd	CGS001-5710	PSMD4	Proteasome (prosome, macropain) subunits
5196	0	kd	CGS001-5709	PSMD3	Proteasome (prosome, macropain) subunits
5197	0	kd	CGS001-5708	PSMD2	Proteasome subunits
5198	0	kd	CGS001-5716	PSMD10	Ankyrin repeat domain containing
5199	0	kd	CGS001-5707	PSMD1	Proteasome subunits
5200	0	kd	CGS001-5698	PSMB9	Proteasome (prosome, macropain) subunits
5201	0	kd	CGS001-5696	PSMB8	Proteasome (prosome, macropain) subunits
5202	0	kd	CGS001-5695	PSMB7	Proteasome subunits
5203	0	kd	CGS001-5693	PSMB5	Proteasome subunits
5204	0	kd	CGS001-5690	PSMB2	Proteasome subunits
5205	0	kd	CGS001-5699	PSMB10	Proteasome (prosome, macropain) subunits
5206	0	kd	CGS001-5689	PSMB1	Proteasome subunits
5207	0	kd	CGS001-143471	PSMA8	Proteasome (prosome, macropain) subunits
5208	0	kd	CGS001-5688	PSMA7	Proteasome subunits
5209	0	kd	CGS001-5686	PSMA5	Proteasome subunits
5210	0	kd	CGS001-5684	PSMA3	Proteasome subunits
5211	0	kd	CGS001-5682	PSMA1	Proteasome subunits
5212	0	kd	CGS001-11168	PSIP1	-
5213	0	kd	CGS001-5664	PSEN2	Presenilin
5214	0	kd	CGS001-5663	PSEN1	Presenilin
5215	0	kd	CGS001-5660	PSAP	Endogenous ligands
5216	0	kd	CGS001-58497	PRUNE	-
5217	0	kd	CGS001-5646	PRSS3	Serine peptidases / Serine peptidases
5218	0	kd	CGS001-11098	PRSS23	Serine peptidases / Serine peptidases
5219	0	kd	CGS001-80758	PRR7	-
5220	0	kd	CGS001-79170	PRR15L	-
5221	0	kd	CGS001-24148	PRPF6	-
5222	0	kd	CGS001-8899	PRPF4B	PRP4 subfamily
5223	0	kd	CGS001-9128	PRPF4	WD repeat domain containing
5224	0	kd	CGS001-5629	PROX1	Homeoboxes / PROS class
5225	0	kd	CGS001-11212	PROSC	-
