Rank	Score	Type	ID	Name	Description
3616	0	cp	BRD-K40742111	baeomycesic-acid	Lipoxygenase inhibitor
3617	0	cp	BRD-A84189516	baccatin-III	Paclitaxel precursor
3618	0	cp	BRD-K04877770	FTase-inhibitor-B581	Farnesyltransferase inhibitor
3619	0	cp	BRD-K75615183	talipexole	Adrenergic receptor agonist
3620	0	cp	BRD-A84493640	atovaquone	Mitochondrial electron transport inhibitor
3621	0	cp	BRD-K34092021	arvanil	TRPV agonist
3622	0	cp	BRD-K53523901	arctigenin	MEK inhibitor
3623	0	cp	BRD-K55424922	anpirtoline	Serotonin receptor agonist
3624	0	cp	BRD-K52397688	amperozide	Dopamine receptor antagonist
3625	0	cp	BRD-K91290917	amodiaquine	Histamine receptor agonist
3626	0	cp	BRD-K04976539	aminogenistein	SRC inhibitor
3627	0	cp	BRD-K52459643	prostaglandin-e1	Prostanoid receptor agonist
3628	0	cp	BRD-K36258877	AZ-10417808	Caspase inhibitor
3629	0	cp	BRD-A65145453	ATPA	Glutamate receptor agonist
3630	0	cp	BRD-K46937689	phenazone	Cyclooxygenase inhibitor
3631	0	cp	BRD-A32349859	methyl-angolensate	Apoptosis inhibitor
3632	0	cp	BRD-A95513702	androsta-1,4-dien-3,17-dione	Aromatase inhibitor
3633	0	cp	BRD-K78280988	anandamide	Cannabinoid receptor agonist
3634	0	cp	BRD-K23335153	AMN-082	Glutamate receptor modulator
3635	0	cp	BRD-K43068349	AMG-9810	TRPV antagonist
3636	0	cp	BRD-K06854232	AM-580	Retinoid receptor agonist
3637	0	cp	BRD-A11813248	AM-92016	Potassium channel blocker
3638	0	cp	BRD-K63533170	AM-630	Cannabinoid receptor antagonist
3639	0	cp	BRD-K59419204	AM-281	Cannabinoid receptor antagonist
3640	0	cp	BRD-K92000912	AM-251	Cannabinoid receptor antagonist
3641	0	cp	BRD-A00993607	alprenolol	Adrenergic receptor antagonist
3642	0	cp	BRD-A14966924	alaproclate	Serotonin receptor antagonist
3643	0	cp	BRD-K59469039	AG-879	Angiogenesis inhibitor
3644	0	cp	BRD-K76064317	tyrphostin-AG-1296	FLT3 inhibitor
3645	0	cp	BRD-K08132273	tyrphostin	EGFR inhibitor
3646	0	cp	BRD-K72783841	tyrphostin-AG-555	EGFR inhibitor
3647	0	cp	BRD-K07888196	tyrphostin-AG-538	IGF-1 inhibitor
3648	0	cp	BRD-K43405658	tyrphostin-AG-527	Protein tyrosine kinase inhibitor
3649	0	cp	BRD-K34533029	tyrphostin-AG-494	EGFR inhibitor
3650	0	cp	BRD-K80348542	cephaeline	Protein synthesis inhibitor
3651	0	cp	BRD-A07824748	flavanone	11-beta-HSD1 inhibitor
3652	0	cp	BRD-A85280935	quinpirole	Dopamine receptor agonist
3653	0	kd	CGS001-2547	XRCC6	XRCC DNA Repair
3654	0	kd	CGS001-51231	VRK3	Vaccina related kinase (VRK) family
3655	0	kd	CGS001-5966	REL	NFkappaB transcription factor family
3656	0	kd	CGS001-10038	PARP2	Poly (ADP-ribose) polymerases
3657	0	kd	CGS001-9112	MTA1	GATA zinc finger domain containing
3658	0	kd	CGS001-4436	MSH2	-
3659	0	kd	CGS001-3932	LCK	Src family
3660	0	kd	CGS001-3065	HDAC1	Histone deacetylases
3661	0	kd	CGS001-10000	AKT3	Akt (Protein kinase B)
3662	0	kd	CGS001-5925	RB1	Endogenous ligands
3663	0	kd	CGS001-5575	PRKAR1B	Protein kinase A
3664	0	kd	CGS001-4683	NBN	-
3665	0	kd	CGS001-1956	EGFR	Type I RTKs: ErbB (epidermal growth factor) receptor family
3666	0	kd	CGS001-7248	TSC1	-
3667	0	kd	CGS001-25800	SLC39A6	SLC39 family of metal ion transporters
3668	0	kd	CGS001-22933	SIRT2	Histone deacetylases
3669	0	kd	CGS001-2521	FUS	RNA binding motif (RRM) containing
3670	0	kd	CGS001-2065	ERBB3	Type I RTKs: ErbB (epidermal growth factor) receptor family
3671	0	kd	CGS001-472	ATM	Other PIKK family kinases
3672	0	kd	CGS001-6446	SGK1	SGK family
3673	0	kd	CGS001-10020	GNE	-
3674	0	kd	CGS001-89766	UMODL1	-
3675	0	kd	CGS001-2146	EZH2	Chromatin-modifying enzymes / K-methyltransferases
3676	0	kd	CGS001-6194	RPS6	S ribosomal proteins
3677	0	kd	CGS001-283450	C12ORF51	-
3678	0	kd	CGS001-23678	SGK3	SGK family
3679	0	kd	CGS001-5361	PLXNA1	Plexins
3680	0	kd	CGS001-7852	CXCR4	Chemokine receptors
3681	0	kd	CGS001-596	BCL2	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
3682	0	kd	CGS001-4292	MLH1	-
3683	0	kd	CGS001-1613	DAPK3	Death-associated kinase (DAPK) family
3684	0	kd	CGS001-5290	PIK3CA	Phosphatidylinositol kinases
3685	0	kd	CGS001-5202	PFDN2	-
3686	0	kd	CGS001-4067	LYN	Src family
3687	0	kd	CGS001-32	ACACB	Carboxylases
3688	0	kd	CGS001-9183	ZW10	-
3689	0	kd	CGS001-201516	ZSCAN4	Zinc fingers, C2H2-type
3690	0	kd	CGS001-146050	ZSCAN29	Zinc fingers, C2H2-type
3691	0	kd	CGS001-284312	ZSCAN1	Zinc fingers, C2H2-type
3692	0	kd	CGS001-8233	ZRSR2	RNA binding motif (RRM) containing
3693	0	kd	CGS001-9406	ZRANB2	Zinc fingers, RAN-binding domain containing
3694	0	kd	CGS001-124626	ZPBP2	Immunoglobulin superfamily / Immunoglobulin-like domain containing
3695	0	kd	CGS001-7639	ZNF85	Zinc fingers, C2H2-type
3696	0	kd	CGS001-7554	ZNF8	Zinc fingers, C2H2-type
3697	0	kd	CGS001-126375	ZNF792	Zinc fingers, C2H2-type
3698	0	kd	CGS001-163049	ZNF791	Zinc fingers, C2H2-type
3699	0	kd	CGS001-126208	ZNF787	Zinc fingers, C2H2-type
3700	0	kd	CGS001-136051	ZNF786	Zinc fingers, C2H2-type
3701	0	kd	CGS001-58492	ZNF77	Zinc fingers, C2H2-type
3702	0	kd	CGS001-79724	ZNF768	Zinc fingers, C2H2-type
3703	0	kd	CGS001-92595	ZNF764	Zinc fingers, C2H2-type
3704	0	kd	CGS001-286075	ZNF707	Zinc fingers, C2H2-type
3705	0	kd	CGS001-55657	ZNF692	Zinc fingers, C2H2-type
3706	0	kd	CGS001-115509	ZNF689	Zinc fingers, C2H2-type
3707	0	kd	CGS001-127396	ZNF684	Zinc fingers, C2H2-type
3708	0	kd	CGS001-339500	ZNF678	Zinc fingers, C2H2-type
3709	0	kd	CGS001-55634	ZNF673	-
3710	0	kd	CGS001-79894	ZNF672	Zinc fingers, C2H2-type
3711	0	kd	CGS001-79891	ZNF671	Zinc fingers, C2H2-type
3712	0	kd	CGS001-389114	ZNF662	Zinc fingers, C2H2-type
3713	0	kd	CGS001-65243	ZNF643	-
3714	0	kd	CGS001-23361	ZNF629	Zinc fingers, C2H2-type
3715	0	kd	CGS001-199777	ZNF626	Zinc fingers, C2H2-type
3716	0	kd	CGS001-57547	ZNF624	Zinc fingers, C2H2-type
3717	0	kd	CGS001-285267	ZNF619	Zinc fingers, C2H2-type
3718	0	kd	CGS001-81856	ZNF611	Zinc fingers, C2H2-type
3719	0	kd	CGS001-84775	ZNF607	Zinc fingers, C2H2-type
3720	0	kd	CGS001-148103	ZNF599	Zinc fingers, C2H2-type
3721	0	kd	CGS001-146434	ZNF597	Zinc fingers, C2H2-type
3722	0	kd	CGS001-169270	ZNF596	Zinc fingers, C2H2-type
3723	0	kd	CGS001-51385	ZNF589	Zinc fingers, C2H2-type
3724	0	kd	CGS001-54807	ZNF586	Zinc fingers, C2H2-type
3725	0	kd	CGS001-199704	ZNF585A	Zinc fingers, C2H2-type
3726	0	kd	CGS001-147949	ZNF583	Zinc fingers, C2H2-type
3727	0	kd	CGS001-147948	ZNF582	Zinc fingers, C2H2-type
3728	0	kd	CGS001-51545	ZNF581	Zinc fingers, C2H2-type
3729	0	kd	CGS001-84765	ZNF577	Zinc fingers, C2H2-type
3730	0	kd	CGS001-163081	ZNF567	Zinc fingers, C2H2-type
3731	0	kd	CGS001-147837	ZNF563	Zinc fingers, C2H2-type
3732	0	kd	CGS001-54811	ZNF562	Zinc fingers, C2H2-type
3733	0	kd	CGS001-93134	ZNF561	Zinc fingers, C2H2-type
3734	0	kd	CGS001-84527	ZNF559	Zinc fingers, C2H2-type
3735	0	kd	CGS001-148156	ZNF558	Zinc fingers, C2H2-type
3736	0	kd	CGS001-90233	ZNF551	Zinc fingers, C2H2-type
3737	0	kd	CGS001-147694	ZNF548	Zinc fingers, C2H2-type
3738	0	kd	CGS001-339327	ZNF546	Zinc fingers, C2H2-type
3739	0	kd	CGS001-125919	ZNF543	Zinc fingers, C2H2-type
3740	0	kd	CGS001-147807	ZNF524	Zinc fingers, C2H2-type
3741	0	kd	CGS001-340385	ZNF517	Zinc fingers, C2H2-type
3742	0	kd	CGS001-91392	ZNF502	Zinc fingers, C2H2-type
3743	0	kd	CGS001-115560	ZNF501	Zinc fingers, C2H2-type
3744	0	kd	CGS001-57474	ZNF490	Zinc fingers, C2H2-type
3745	0	kd	CGS001-58499	ZNF462	Zinc fingers, C2H2-type
3746	0	kd	CGS001-26036	ZNF451	Zinc fingers, C2H2-type
3747	0	kd	CGS001-55311	ZNF444	Zinc fingers, C2H2-type
3748	0	kd	CGS001-54925	ZNF434	-
3749	0	kd	CGS001-163059	ZNF433	Zinc fingers, C2H2-type
3750	0	kd	CGS001-9668	ZNF432	Zinc fingers, C2H2-type
3751	0	kd	CGS001-55893	ZNF395	Zinc fingers, C2H2-type
3752	0	kd	CGS001-167465	ZNF366	Zinc fingers, C2H2-type
3753	0	kd	CGS001-22891	ZNF365	Zinc fingers, C2H2-type
3754	0	kd	CGS001-117608	ZNF354B	Zinc fingers, C2H2-type
3755	0	kd	CGS001-84449	ZNF333	Zinc fingers, C2H2-type
3756	0	kd	CGS001-7580	ZNF32	Zinc fingers, C2H2-type
3757	0	kd	CGS001-24149	ZNF318	Zinc fingers, C2H2-type
3758	0	kd	CGS001-57693	ZNF317	Zinc fingers, C2H2-type
3759	0	kd	CGS001-162979	ZNF296	Zinc fingers, C2H2-type
3760	0	kd	CGS001-10782	ZNF274	Zinc fingers, C2H2-type
3761	0	kd	CGS001-10793	ZNF273	Zinc fingers, C2H2-type
3762	0	kd	CGS001-10795	ZNF268	Zinc fingers, C2H2-type
3763	0	kd	CGS001-10781	ZNF266	Zinc fingers, C2H2-type
3764	0	kd	CGS001-10127	ZNF263	Zinc fingers, C2H2-type
3765	0	kd	CGS001-10472	ZNF238	-
3766	0	kd	CGS001-7775	ZNF232	Zinc fingers, C2H2-type
3767	0	kd	CGS001-7570	ZNF22	Zinc fingers, C2H2-type
3768	0	kd	CGS001-51222	ZNF219	Zinc fingers, C2H2-type
3769	0	kd	CGS001-7756	ZNF207	Zinc fingers, C2H2-type
3770	0	kd	CGS001-7752	ZNF200	Zinc fingers, C2H2-type
3771	0	kd	CGS001-7748	ZNF195	Zinc fingers, C2H2-type
3772	0	kd	CGS001-7569	ZNF182	Zinc fingers, C2H2-type
3773	0	kd	CGS001-7733	ZNF180	Zinc fingers, C2H2-type
3774	0	kd	CGS001-169841	ZNF169	Zinc fingers, C2H2-type
3775	0	kd	CGS001-7702	ZNF143	Zinc fingers, C2H2-type
3776	0	kd	CGS001-7697	ZNF138	Zinc fingers, C2H2-type
3777	0	kd	CGS001-7695	ZNF136	Zinc fingers, C2H2-type
3778	0	kd	CGS001-7692	ZNF133	Zinc fingers, C2H2-type
3779	0	kd	CGS001-10771	ZMYND11	Zinc fingers, MYND-type
3780	0	kd	CGS001-7750	ZMYM2	Zinc fingers, MYM type
3781	0	kd	CGS001-83637	ZMIZ2	Zinc fingers, MIZ-type
3782	0	kd	CGS001-342357	ZKSCAN2	Zinc fingers, C2H2-type
3783	0	kd	CGS001-114026	ZIM3	Zinc fingers, C2H2-type
3784	0	kd	CGS001-84619	ZGPAT	G patch domain containing
3785	0	kd	CGS001-84936	ZFYVE19	Zinc fingers, FYVE domain containing
3786	0	kd	CGS001-7543	ZFX	Zinc fingers, C2H2-type
3787	0	kd	CGS001-677	ZFP36L1	RING-type (C3HC4) zinc fingers
3788	0	kd	CGS001-7538	ZFP36	RING-type (C3HC4) zinc fingers
3789	0	kd	CGS001-124961	ZFP3	Zinc fingers, C2H2-type
3790	0	kd	CGS001-140612	ZFP28	Zinc fingers, C2H2-type
3791	0	kd	CGS001-7541	ZFP161	-
3792	0	kd	CGS001-54469	ZFAND6	Zinc fingers, AN1-type domain containing
3793	0	kd	CGS001-6935	ZEB1	Zinc fingers, C2H2-type
3794	0	kd	CGS001-64429	ZDHHC6	Zinc fingers, DHHC-type
3795	0	kd	CGS001-9925	ZBTB5	BTB/POZ domain containing
3796	0	kd	CGS001-84878	ZBTB45	BTB/POZ domain containing
3797	0	kd	CGS001-7597	ZBTB25	BTB/POZ domain containing
3798	0	kd	CGS001-26137	ZBTB20	BTB/POZ domain containing
3799	0	kd	CGS001-51776	ZAK	MLK subfamily
3800	0	kd	CGS001-7528	YY1	INO80 complex subunits
3801	0	kd	CGS001-10971	YWHAQ	-
3802	0	kd	CGS001-51441	YTHDF2	-
3803	0	kd	CGS001-54915	YTHDF1	-
3804	0	kd	CGS001-10730	YME1L1	ATPases / AAA-type
3805	0	kd	CGS001-7525	YES1	Src family
3806	0	kd	CGS001-8089	YEATS4	-
3807	0	kd	CGS001-8565	YARS	Aminoacyl tRNA synthetases / Class I
3808	0	kd	CGS001-10413	YAP1	Hippo Signaling
3809	0	kd	CGS001-10138	YAF2	-
3810	0	kd	CGS001-7520	XRCC5	XRCC DNA Repair
3811	0	kd	CGS001-63929	XPNPEP3	Methionyl aminopeptidase
3812	0	kd	CGS001-7511	XPNPEP1	Methionyl aminopeptidase
3813	0	kd	CGS001-7504	XK	Blood group antigens
3814	0	kd	CGS001-7494	XBP1	basic leucine zipper proteins
3815	0	kd	CGS001-25937	WWTR1	Hippo Signaling
3816	0	kd	CGS001-51741	WWOX	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 2
3817	0	kd	CGS001-9589	WTAP	-
3818	0	kd	CGS001-7486	WRN	-
3819	0	kd	CGS001-7485	WRB	-
3820	0	kd	CGS001-7477	WNT7B	Endogenous ligands
3821	0	kd	CGS001-7474	WNT5A	Endogenous ligands
3822	0	kd	CGS001-7480	WNT10B	Wingless-type MMTV integration sites
3823	0	kd	CGS001-7471	WNT1	Endogenous ligands
3824	0	kd	CGS001-7468	WHSC1	Zinc fingers, PHD-type
3825	0	kd	CGS001-7466	WFS1	-
3826	0	kd	CGS001-10406	WFDC2	WAP four-disulfide core domain containing
3827	0	kd	CGS001-7465	WEE1	WEE family
3828	0	kd	CGS001-23038	WDTC1	DDB1 and CUL4 associated factors
3829	0	kd	CGS001-23335	WDR7	WD repeat domain containing
3830	0	kd	CGS001-93594	WDR67	-
3831	0	kd	CGS001-11180	WDR6	WD repeat domain containing
3832	0	kd	CGS001-10810	WASF3	-
3833	0	kd	CGS001-10352	WARS2	Aminoacyl tRNA synthetases / Class I
3834	0	kd	CGS001-143187	VTI1A	-
3835	0	kd	CGS001-7444	VRK2	Vaccina related kinase (VRK) family
3836	0	kd	CGS001-7443	VRK1	Vaccina related kinase (VRK) family
3837	0	kd	CGS001-6944	VPS72	-
3838	0	kd	CGS001-317705	VN1R5	GPCR / Unclassified : Vomeronasal receptors, type 1
3839	0	kd	CGS001-317703	VN1R4	GPCR / Unclassified : Vomeronasal receptors, type 1
3840	0	kd	CGS001-79001	VKORC1	Oxidoreductases
3841	0	kd	CGS001-7431	VIM	Intermediate filaments type III
3842	0	kd	CGS001-7428	VHL	-
3843	0	kd	CGS001-9686	VGLL4	-
3844	0	kd	CGS001-7424	VEGFC	-
3845	0	kd	CGS001-7423	VEGFB	-
3846	0	kd	CGS001-7422	VEGFA	Cytokines and growth factors
3847	0	kd	CGS001-7421	VDR	Vitamin D receptors
3848	0	kd	CGS001-7416	VDAC1	Voltage-dependent anion channels
3849	0	kd	CGS001-7415	VCP	ATPases / AAA-type
3850	0	kd	CGS001-1462	VCAN	Immunoglobulin superfamily / V-set domain containing
3851	0	kd	CGS001-10451	VAV3	Rho guanine nucleotide exchange factors
3852	0	kd	CGS001-10493	VAT1	-
3853	0	kd	CGS001-7407	VARS	Aminoacyl tRNA synthetases / Class I
3854	0	kd	CGS001-9218	VAPA	-
3855	0	kd	CGS001-6845	VAMP7	Pseudoautosomal regions / PAR2
3856	0	kd	CGS001-9341	VAMP3	Vesicle-associated membrane proteins
3857	0	kd	CGS001-8409	UXT	-
3858	0	kd	CGS001-7405	UVRAG	-
3859	0	kd	CGS001-2837	UTS2R	Urotensin receptor
3860	0	kd	CGS001-51096	UTP18	WD repeat domain containing
3861	0	kd	CGS001-10813	UTP14A	-
3862	0	kd	CGS001-7874	USP7	Ubiquitin-specific peptidases
3863	0	kd	CGS001-55031	USP47	Ubiquitin-specific peptidases
3864	0	kd	CGS001-84669	USP32	EF-hand domain containing
3865	0	kd	CGS001-23326	USP22	Ubiquitin-specific peptidases
3866	0	kd	CGS001-10868	USP20	Ubiquitin-specific peptidases
3867	0	kd	CGS001-10600	USP16	Ubiquitin-specific peptidases
3868	0	kd	CGS001-9958	USP15	Ubiquitin-specific peptidases
3869	0	kd	CGS001-7398	USP1	Ubiquitin-specific peptidases
3870	0	kd	CGS001-7391	USF1	Basic helix-loop-helix proteins
3871	0	kd	CGS001-7389	UROD	-
3872	0	kd	CGS001-7384	UQCRC1	Mitochondrial respiratory chain complex / Complex III
3873	0	kd	CGS001-10975	UQCR11	Mitochondrial respiratory chain complex / Complex III
3874	0	kd	CGS001-7374	UNG	-
3875	0	kd	CGS001-10497	UNC13B	-
3876	0	kd	CGS001-8408	ULK1	Unc-51-like kinase (ULK) family
3877	0	kd	CGS001-51720	UIMC1	-
3878	0	kd	CGS001-54659	UGT1A3	UDP glucuronosyltransferases
3879	0	kd	CGS001-54658	UGT1A1	UDP glucuronosyltransferases
3880	0	kd	CGS001-7360	UGP2	-
3881	0	kd	CGS001-7358	UGDH	-
3882	0	kd	CGS001-7357	UGCG	Glycosyltransferase family 2 domain containing
3883	0	kd	CGS001-7353	UFD1L	-
3884	0	kd	CGS001-7343	UBTF	-
3885	0	kd	CGS001-29978	UBQLN2	Ubiquilin family
3886	0	kd	CGS001-7342	UBP1	-
3887	0	kd	CGS001-9690	UBE3C	-
3888	0	kd	CGS001-89910	UBE3B	-
3889	0	kd	CGS001-7335	UBE2V1	Ubiquitin-conjugating enzymes E2
3890	0	kd	CGS001-7334	UBE2N	Ubiquitin-conjugating enzymes E2
3891	0	kd	CGS001-9246	UBE2L6	Ubiquitin-conjugating enzymes E2
3892	0	kd	CGS001-7332	UBE2L3	Ubiquitin-conjugating enzymes E2
3893	0	kd	CGS001-51465	UBE2J1	Ubiquitin-conjugating enzymes E2
3894	0	kd	CGS001-7323	UBE2D3	Ubiquitin-conjugating enzymes E2
3895	0	kd	CGS001-7321	UBE2D1	Ubiquitin-conjugating enzymes E2
3896	0	kd	CGS001-7319	UBE2A	Ubiquitin-conjugating enzymes E2
3897	0	kd	CGS001-7316	UBC	-
3898	0	kd	CGS001-7314	UBB	-
3899	0	kd	CGS001-53347	UBASH3A	-
3900	0	kd	CGS001-9898	UBAP2L	-
3901	0	kd	CGS001-51271	UBAP1	-
3902	0	kd	CGS001-6675	UAP1	-
3903	0	kd	CGS001-7298	TYMS	Methyltransferases
3904	0	kd	CGS001-7297	TYK2	Janus kinase (JakA) family
3905	0	kd	CGS001-114112	TXNRD3	-
3906	0	kd	CGS001-10587	TXNRD2	-
3907	0	kd	CGS001-7296	TXNRD1	-
3908	0	kd	CGS001-54957	TXNL4B	-
3909	0	kd	CGS001-9352	TXNL1	-
3910	0	kd	CGS001-10628	TXNIP	-
3911	0	kd	CGS001-10190	TXNDC9	-
3912	0	kd	CGS001-7295	TXN	-
3913	0	kd	CGS001-117581	TWIST2	Basic helix-loop-helix proteins
3914	0	kd	CGS001-7291	TWIST1	Basic helix-loop-helix proteins
3915	0	kd	CGS001-11344	TWF2	Twinfilin subfamily
3916	0	kd	CGS001-51174	TUBD1	Tubulins
3917	0	kd	CGS001-10381	TUBB3	Tubulins
3918	0	kd	CGS001-7280	TUBB2A	Tubulins
3919	0	kd	CGS001-7846	TUBA1A	Tubulins
3920	0	kd	CGS001-7276	TTR	-
3921	0	kd	CGS001-7272	TTK	TTK family
3922	0	kd	CGS001-7270	TTF1	-
3923	0	kd	CGS001-7267	TTC3	RING-type (C3HC4) zinc fingers
3924	0	kd	CGS001-7264	TSTA3	Short chain dehydrogenase/reductase superfamily / Extended SDR fold
3925	0	kd	CGS001-7263	TST	-
3926	0	kd	CGS001-7103	TSPAN8	Tetraspanins
3927	0	kd	CGS001-7106	TSPAN4	Tetraspanins
3928	0	kd	CGS001-10099	TSPAN3	Tetraspanins
3929	0	kd	CGS001-85480	TSLP	-
3930	0	kd	CGS001-25987	TSKU	-
3931	0	kd	CGS001-7251	TSG101	-
3932	0	kd	CGS001-80746	TSEN2	tRNA splicing endonuclease subunits
3933	0	kd	CGS001-1831	TSC22D3	-
3934	0	kd	CGS001-8848	TSC22D1	-
3935	0	kd	CGS001-7249	TSC2	-
3936	0	kd	CGS001-8295	TRRAP	TRRAP subfamily
3937	0	kd	CGS001-7227	TRPS1	GATA zinc finger domain containing
3938	0	kd	CGS001-29850	TRPM5	Transient Receptor Potential channels
3939	0	kd	CGS001-7226	TRPM2	Transient Receptor Potential channels
3940	0	kd	CGS001-9319	TRIP13	ATPases / AAA-type
3941	0	kd	CGS001-9322	TRIP10	-
3942	0	kd	CGS001-7204	TRIO	Rho guanine nucleotide exchange factors
3943	0	kd	CGS001-10475	TRIM38	-
3944	0	kd	CGS001-23650	TRIM29	-
3945	0	kd	CGS001-5987	TRIM27	-
3946	0	kd	CGS001-23321	TRIM2	RING-type (C3HC4) zinc fingers
3947	0	kd	CGS001-10626	TRIM16	Tripartite motif containing
3948	0	kd	CGS001-10206	TRIM13	RING-type (C3HC4) zinc fingers
3949	0	kd	CGS001-57761	TRIB3	Trbl family
3950	0	kd	CGS001-10221	TRIB1	Trbl family
3951	0	kd	CGS001-79090	TRAPPC6A	Trafficking protein particle complex
3952	0	kd	CGS001-27095	TRAPPC3	Trafficking protein particle complex
3953	0	kd	CGS001-10131	TRAP1	Heat shock proteins / HSPC
3954	0	kd	CGS001-9697	TRAM2	-
3955	0	kd	CGS001-66008	TRAK2	-
3956	0	kd	CGS001-10906	TRAFD1	-
3957	0	kd	CGS001-7188	TRAF5	RING-type (C3HC4) zinc fingers
3958	0	kd	CGS001-7187	TRAF3	-
3959	0	kd	CGS001-7186	TRAF2	RING-type (C3HC4) zinc fingers
3960	0	kd	CGS001-7185	TRAF1	-
3961	0	kd	CGS001-8717	TRADD	-
3962	0	kd	CGS001-6434	TRA2B	RNA binding motif (RRM) containing
3963	0	kd	CGS001-7172	TPMT	-
3964	0	kd	CGS001-89882	TPD52L3	-
3965	0	kd	CGS001-7165	TPD52L2	-
3966	0	kd	CGS001-11257	TP53TG1	-
3967	0	kd	CGS001-7159	TP53BP2	Ankyrin repeat domain containing
3968	0	kd	CGS001-7158	TP53BP1	-
3969	0	kd	CGS001-84969	TOX2	-
3970	0	kd	CGS001-1861	TOR1A	-
3971	0	kd	CGS001-7155	TOP2B	DNA Topoisomerases
3972	0	kd	CGS001-7153	TOP2A	DNA Topoisomerases
3973	0	kd	CGS001-7150	TOP1	DNA Topoisomerases
3974	0	kd	CGS001-9868	TOMM70A	Tetratricopeptide (TTC) repeat domain containing
3975	0	kd	CGS001-10452	TOMM40	-
3976	0	kd	CGS001-56993	TOMM22	-
3977	0	kd	CGS001-54472	TOLLIP	-
3978	0	kd	CGS001-23534	TNPO3	Importins
3979	0	kd	CGS001-10318	TNIP1	-
3980	0	kd	CGS001-23043	TNIK	MSN subfamily
3981	0	kd	CGS001-944	TNFSF8	CD molecules
3982	0	kd	CGS001-7292	TNFSF4	CD molecules
3983	0	kd	CGS001-9966	TNFSF15	Tumor necrosis factor (ligand) superfamily
3984	0	kd	CGS001-10673	TNFSF13B	CD molecules
3985	0	kd	CGS001-8741	TNFSF13	CD molecules
3986	0	kd	CGS001-27242	TNFRSF21	Tumour necrosis factor (TNF) receptor family
3987	0	kd	CGS001-7132	TNFRSF1A	Tumour necrosis factor (TNF) receptor family
3988	0	kd	CGS001-8784	TNFRSF18	Tumour necrosis factor (TNF) receptor family
3989	0	kd	CGS001-8764	TNFRSF14	Tumour necrosis factor (TNF) receptor family
3990	0	kd	CGS001-115650	TNFRSF13C	Tumour necrosis factor (TNF) receptor family
3991	0	kd	CGS001-51330	TNFRSF12A	Tumour necrosis factor (TNF) receptor family
3992	0	kd	CGS001-8792	TNFRSF11A	Tumour necrosis factor (TNF) receptor family
3993	0	kd	CGS001-8795	TNFRSF10B	Tumour necrosis factor (TNF) receptor family
3994	0	kd	CGS001-8797	TNFRSF10A	Tumour necrosis factor (TNF) receptor family
3995	0	kd	CGS001-7124	TNF	Tumor necrosis factor (ligand) superfamily
3996	0	kd	CGS001-10329	TMEM5	-
3997	0	kd	CGS001-23670	TMEM2	-
3998	0	kd	CGS001-201799	TMEM154	-
3999	0	kd	CGS001-55654	TMEM127	-
4000	0	kd	CGS001-375346	TMEM110	-
4001	0	kd	CGS001-8834	TMEM11	-
4002	0	kd	CGS001-79073	TMEM109	-
4003	0	kd	CGS001-54732	TMED9	-
4004	0	kd	CGS001-51014	TMED7	-
4005	0	kd	CGS001-10972	TMED10	-
4006	0	kd	CGS001-54106	TLR9	Toll-like receptor family
4007	0	kd	CGS001-51311	TLR8	Toll-like receptor family
4008	0	kd	CGS001-51284	TLR7	Toll-like receptor family
4009	0	kd	CGS001-7100	TLR5	Toll-like receptor family
4010	0	kd	CGS001-7097	TLR2	Toll-like receptor family
4011	0	kd	CGS001-11011	TLK2	Tousled-like kinase (TLK) family
4012	0	kd	CGS001-7090	TLE3	WD repeat domain containing
4013	0	kd	CGS001-7089	TLE2	WD repeat domain containing
4014	0	kd	CGS001-7088	TLE1	WD repeat domain containing
4015	0	kd	CGS001-7086	TKT	-
4016	0	kd	CGS001-114609	TIRAP	-
4017	0	kd	CGS001-25976	TIPARP	Poly (ADP-ribose) polymerases
4018	0	kd	CGS001-7079	TIMP4	-
4019	0	kd	CGS001-7078	TIMP3	-
4020	0	kd	CGS001-7077	TIMP2	-
4021	0	kd	CGS001-7076	TIMP1	-
4022	0	kd	CGS001-29928	TIMM22	-
4023	0	kd	CGS001-10245	TIMM17B	-
4024	0	kd	CGS001-8914	TIMELESS	-
4025	0	kd	CGS001-7074	TIAM1	Rho guanine nucleotide exchange factors
4026	0	kd	CGS001-9967	THRAP3	-
4027	0	kd	CGS001-7056	THBD	CD molecules
4028	0	kd	CGS001-63892	THADA	-
4029	0	kd	CGS001-7052	TGM2	Transglutaminases
4030	0	kd	CGS001-7048	TGFBR2	Type II receptor serine/threonine kinases
4031	0	kd	CGS001-7046	TGFBR1	Type I receptor serine/threonine kinases
4032	0	kd	CGS001-7040	TGFB1	Endogenous ligands
4033	0	kd	CGS001-23483	TGDS	Short chain dehydrogenase/reductase superfamily / Extended SDR fold
4034	0	kd	CGS001-7037	TFRC	CD molecules
4035	0	kd	CGS001-10342	TFG	-
4036	0	kd	CGS001-7031	TFF1	-
4037	0	kd	CGS001-7030	TFE3	Basic helix-loop-helix proteins
4038	0	kd	CGS001-7027	TFDP1	-
4039	0	kd	CGS001-7024	TFCP2	-
4040	0	kd	CGS001-7023	TFAP4	Basic helix-loop-helix proteins
4041	0	kd	CGS001-7020	TFAP2A	-
4042	0	kd	CGS001-7018	TF	-
